datetime,KQ.m@SHFE.rb.last_price,KQ.m@SHFE.rb.highest,KQ.m@SHFE.rb.lowest,KQ.m@SHFE.rb.bid_price1,KQ.m@SHFE.rb.bid_volume1,KQ.m@SHFE.rb.ask_price1,KQ.m@SHFE.rb.ask_volume1,KQ.m@SHFE.rb.volume,KQ.m@SHFE.rb.amount,KQ.m@SHFE.rb.open_interest
2020-03-11 10:34:08.593000000,3491.0,3511.0,3484.0,3491.0,413,3492.0,720,430869,15057247160.0,1457159
2020-03-11 10:34:09.066000000,3491.0,3511.0,3484.0,3491.0,428,3492.0,720,430869,15057247160.0,1457159
2020-03-11 10:34:09.573000000,3492.0,3511.0,3484.0,3491.0,428,3492.0,719,430870,15057282080.0,1457160
2020-03-11 10:34:10.078000000,3492.0,3511.0,3484.0,3491.0,429,3492.0,699,430890,15057980480.0,1457160
2020-03-11 10:34:10.576000000,3491.0,3511.0,3484.0,3491.0,466,3492.0,694,430902,15058399400.0,1457161
2020-03-11 10:34:11.096000000,3491.0,3511.0,3484.0,3491.0,473,3492.0,694,430913,15058783410.0,1457170
2020-03-11 10:34:11.610000000,3491.0,3511.0,3484.0,3491.0,472,3492.0,697,430914,15058818320.0,1457171
2020-03-11 10:34:12.082000000,3491.0,3511.0,3484.0,3491.0,457,3492.0,698,430914,15058818320.0,1457171
2020-03-11 10:34:12.592000000,3491.0,3511.0,3484.0,3491.0,454,3492.0,694,430923,15059132550.0,1457176
2020-03-11 10:34:13.110000000,3491.0,3511.0,3484.0,3491.0,454,3492.0,696,430923,15059132550.0,1457176
2020-03-11 10:34:13.612000000,3491.0,3511.0,3484.0,3491.0,424,3492.0,696,430953,15060179850.0,1457176
2020-03-11 10:34:14.102000000,3492.0,3511.0,3484.0,3491.0,417,3492.0,442,431215,15069328890.0,1456962
2020-03-11 10:34:14.602000000,3492.0,3511.0,3484.0,3491.0,472,3492.0,384,431260,15070900250.0,1456961
2020-03-11 10:34:15.102000000,3492.0,3511.0,3484.0,3491.0,472,3492.0,378,431265,15071074840.0,1456962
2020-03-11 10:34:15.602000000,3492.0,3511.0,3484.0,3491.0,472,3492.0,358,431286,15071808160.0,1456942
2020-03-11 10:34:16.097000000,3492.0,3511.0,3484.0,3491.0,472,3492.0,358,431287,15071843080.0,1456941
2020-03-11 10:34:16.500000000,3492.0,3511.0,3484.0,3491.0,474,3492.0,357,431287,15071843080.0,1456941
2020-03-11 10:34:17.107000000,3492.0,3511.0,3484.0,3491.0,475,3492.0,357,431287,15071843080.0,1456941
2020-03-11 10:34:17.593000000,3492.0,3511.0,3484.0,3491.0,476,3492.0,357,431287,15071843080.0,1456941
2020-03-11 10:34:18.108000000,3491.0,3511.0,3484.0,3491.0,427,3492.0,352,431342,15073763180.0,1456939
2020-03-11 10:34:18.590000000,3491.0,3511.0,3484.0,3491.0,279,3492.0,353,431447,15077428730.0,1456908
2020-03-11 10:34:19.102000000,3492.0,3511.0,3484.0,3491.0,223,3492.0,400,431448,15077463650.0,1456908
2020-03-11 10:34:19.610000000,3491.0,3511.0,3484.0,3491.0,223,3492.0,407,431450,15077533470.0,1456909
2020-03-11 10:34:20.090000000,3491.0,3511.0,3484.0,3491.0,222,3492.0,407,431451,15077568380.0,1456909
2020-03-11 10:34:20.581000000,3491.0,3511.0,3484.0,3491.0,221,3492.0,407,431453,15077638200.0,1456909
2020-03-11 10:34:21.082000000,3491.0,3511.0,3484.0,3491.0,197,3492.0,439,431489,15078895060.0,1456913
2020-03-11 10:34:21.585000000,3491.0,3511.0,3484.0,3491.0,195,3492.0,440,431491,15078964880.0,1456914
2020-03-11 10:34:22.107000000,3491.0,3511.0,3484.0,3491.0,186,3492.0,441,431512,15079697990.0,1456899
2020-03-11 10:34:22.540000000,3492.0,3511.0,3484.0,3491.0,186,3492.0,434,431520,15079977350.0,1456899
2020-03-11 10:34:23.103000000,3491.0,3511.0,3484.0,3491.0,179,3492.0,443,431528,15080256630.0,1456899
2020-03-11 10:34:23.587000000,3492.0,3511.0,3484.0,3491.0,224,3492.0,440,431543,15080780380.0,1456893
2020-03-11 10:34:24.072000000,3491.0,3511.0,3484.0,3491.0,228,3492.0,440,431545,15080850200.0,1456895
2020-03-11 10:34:24.584000000,3491.0,3511.0,3484.0,3491.0,229,3492.0,441,431545,15080850200.0,1456895
2020-03-11 10:34:25.111000000,3492.0,3511.0,3484.0,3491.0,229,3492.0,438,431547,15080920030.0,1456895
2020-03-11 10:34:25.565000000,3491.0,3511.0,3484.0,3491.0,227,3492.0,433,431549,15080989850.0,1456896
2020-03-11 10:34:26.110000000,3491.0,3511.0,3484.0,3491.0,226,3492.0,433,431551,15081059680.0,1456897
2020-03-11 10:34:26.553000000,3492.0,3511.0,3484.0,3491.0,226,3492.0,253,431751,15088043680.0,1456899
2020-03-11 10:34:27.094000000,3491.0,3511.0,3484.0,3491.0,329,3492.0,240,431772,15088776790.0,1456918
2020-03-11 10:34:27.603000000,3491.0,3511.0,3484.0,3491.0,338,3492.0,215,431775,15088881520.0,1456918
2020-03-11 10:34:28.101000000,3491.0,3511.0,3484.0,3491.0,339,3492.0,215,431775,15088881520.0,1456918
2020-03-11 10:34:28.603000000,3492.0,3511.0,3484.0,3491.0,326,3492.0,216,431780,15089056110.0,1456919
2020-03-11 10:34:29.101000000,3491.0,3511.0,3484.0,3491.0,308,3492.0,244,431782,15089125930.0,1456918
2020-03-11 10:34:29.603000000,3491.0,3511.0,3484.0,3491.0,288,3492.0,258,431784,15089195750.0,1456919
2020-03-11 10:34:30.098000000,3491.0,3511.0,3484.0,3491.0,267,3492.0,280,431784,15089195750.0,1456919
2020-03-11 10:34:30.602000000,3491.0,3511.0,3484.0,3491.0,256,3492.0,280,431784,15089195750.0,1456919
2020-03-11 10:34:31.104000000,3491.0,3511.0,3484.0,3491.0,263,3492.0,280,431786,15089265570.0,1456920
2020-03-11 10:34:31.611000000,3492.0,3511.0,3484.0,3491.0,264,3492.0,279,431787,15089300490.0,1456919
2020-03-11 10:34:32.103000000,3492.0,3511.0,3484.0,3491.0,268,3492.0,279,431787,15089300490.0,1456919
2020-03-11 10:34:32.587000000,3492.0,3511.0,3484.0,3491.0,271,3492.0,289,431787,15089300490.0,1456919
2020-03-11 10:34:33.105000000,3492.0,3511.0,3484.0,3491.0,272,3492.0,317,431792,15089475090.0,1456914
2020-03-11 10:34:33.582000000,3491.0,3511.0,3484.0,3491.0,207,3492.0,338,431797,15089649640.0,1456919
2020-03-11 10:34:34.103000000,3491.0,3511.0,3484.0,3491.0,205,3492.0,339,431799,15089719460.0,1456919
2020-03-11 10:34:34.584000000,3491.0,3511.0,3484.0,3491.0,204,3492.0,339,431800,15089754370.0,1456920
2020-03-11 10:34:35.008000000,3491.0,3511.0,3484.0,3491.0,209,3492.0,350,431800,15089754370.0,1456920
2020-03-11 10:34:35.605000000,3491.0,3511.0,3484.0,3491.0,213,3492.0,350,431801,15089789280.0,1456921
2020-03-11 10:34:36.105000000,3491.0,3511.0,3484.0,3491.0,211,3492.0,305,431853,15091605100.0,1456882
2020-03-11 10:34:36.594000000,3491.0,3511.0,3484.0,3491.0,230,3492.0,279,431853,15091605100.0,1456882
2020-03-11 10:34:37.033000000,3492.0,3511.0,3484.0,3491.0,231,3492.0,288,431855,15091674930.0,1456883
2020-03-11 10:34:37.607000000,3492.0,3511.0,3484.0,3491.0,230,3492.0,294,431857,15091744760.0,1456882
2020-03-11 10:34:38.103000000,3492.0,3511.0,3484.0,3491.0,230,3492.0,297,431857,15091744760.0,1456882
2020-03-11 10:34:38.611000000,3492.0,3511.0,3484.0,3491.0,480,3492.0,297,431857,15091744760.0,1456882
2020-03-11 10:34:39.093000000,3492.0,3511.0,3484.0,3491.0,523,3492.0,293,431857,15091744760.0,1456882
2020-03-11 10:34:39.578000000,3491.0,3511.0,3484.0,3491.0,521,3492.0,293,431858,15091779670.0,1456883
2020-03-11 10:34:40.109000000,3491.0,3511.0,3484.0,3491.0,503,3492.0,294,431860,15091849490.0,1456882
2020-03-11 10:34:40.610000000,3491.0,3511.0,3484.0,3491.0,487,3492.0,300,431860,15091849490.0,1456882
2020-03-11 10:34:41.063000000,3491.0,3511.0,3484.0,3491.0,485,3492.0,299,431864,15091989140.0,1456884
2020-03-11 10:34:41.589000000,3491.0,3511.0,3484.0,3491.0,475,3492.0,269,431904,15093385840.0,1456878
2020-03-11 10:34:42.097000000,3491.0,3511.0,3484.0,3491.0,466,3492.0,269,431916,15093804760.0,1456890
2020-03-11 10:34:42.605000000,3491.0,3511.0,3484.0,3491.0,460,3492.0,270,431916,15093804760.0,1456890
2020-03-11 10:34:43.106000000,3491.0,3511.0,3484.0,3491.0,469,3492.0,271,431922,15094014220.0,1456896
2020-03-11 10:34:43.611000000,3491.0,3511.0,3484.0,3491.0,478,3492.0,274,431923,15094049130.0,1456896
2020-03-11 10:34:44.076000000,3491.0,3511.0,3484.0,3491.0,464,3492.0,276,431937,15094537870.0,1456909
2020-03-11 10:34:44.611000000,3491.0,3511.0,3484.0,3491.0,464,3492.0,282,431938,15094572780.0,1456909
2020-03-11 10:34:45.091000000,3491.0,3511.0,3484.0,3491.0,463,3492.0,282,431939,15094607690.0,1456909
2020-03-11 10:34:45.601000000,3492.0,3511.0,3484.0,3491.0,461,3492.0,281,431942,15094712430.0,1456908
2020-03-11 10:34:46.104000000,3491.0,3511.0,3484.0,3491.0,461,3492.0,281,431944,15094782250.0,1456908
2020-03-11 10:34:46.611000000,3491.0,3511.0,3484.0,3491.0,474,3492.0,281,431944,15094782250.0,1456908
2020-03-11 10:34:47.108000000,3491.0,3511.0,3484.0,3491.0,414,3492.0,278,432005,15096911770.0,1456930
2020-03-11 10:34:47.597000000,3491.0,3511.0,3484.0,3491.0,405,3492.0,280,432005,15096911770.0,1456930
2020-03-11 10:34:48.091000000,3492.0,3511.0,3484.0,3491.0,408,3492.0,278,432007,15096981610.0,1456932
2020-03-11 10:34:48.610000000,3491.0,3511.0,3484.0,3491.0,408,3492.0,477,432010,15097086350.0,1456932
2020-03-11 10:34:49.066000000,3491.0,3511.0,3484.0,3491.0,408,3492.0,487,432010,15097086350.0,1456932
2020-03-11 10:34:49.611000000,3491.0,3511.0,3484.0,3491.0,391,3492.0,489,432021,15097470360.0,1456922
2020-03-11 10:34:50.601000000,3491.0,3511.0,3484.0,3491.0,317,3492.0,487,432099,15100193380.0,1456925
2020-03-11 10:34:51.106000000,3491.0,3511.0,3484.0,3491.0,308,3492.0,494,432102,15100298110.0,1456925
2020-03-11 10:34:51.576000000,3491.0,3511.0,3484.0,3491.0,307,3492.0,486,432103,15100333020.0,1456926
2020-03-11 10:34:52.094000000,3491.0,3511.0,3484.0,3491.0,307,3492.0,488,432103,15100333020.0,1456926
2020-03-11 10:34:52.609000000,3491.0,3511.0,3484.0,3491.0,301,3492.0,489,432109,15100542480.0,1456931
2020-03-11 10:34:53.102000000,3491.0,3511.0,3484.0,3491.0,399,3492.0,550,432111,15100612300.0,1456931
2020-03-11 10:34:53.603000000,3491.0,3511.0,3484.0,3491.0,396,3492.0,754,432114,15100717030.0,1456930
2020-03-11 10:34:54.108000000,3491.0,3511.0,3484.0,3491.0,378,3492.0,763,432132,15101345410.0,1456930
2020-03-11 10:34:54.608000000,3491.0,3511.0,3484.0,3491.0,377,3492.0,764,432134,15101415230.0,1456930
2020-03-11 10:34:55.102000000,3491.0,3511.0,3484.0,3491.0,374,3492.0,764,432137,15101519960.0,1456930
2020-03-11 10:34:55.593000000,3491.0,3511.0,3484.0,3491.0,374,3492.0,764,432137,15101519960.0,1456930
2020-03-11 10:34:56.112000000,3491.0,3511.0,3484.0,3491.0,374,3492.0,763,432137,15101519960.0,1456930
2020-03-11 10:34:56.597000000,3492.0,3511.0,3484.0,3491.0,363,3492.0,734,432178,15102951570.0,1456953
2020-03-11 10:34:57.110000000,3491.0,3511.0,3484.0,3491.0,367,3492.0,734,432180,15103021390.0,1456952
2020-03-11 10:34:57.607000000,3491.0,3511.0,3484.0,3491.0,422,3492.0,732,432210,15104068690.0,1456952
2020-03-11 10:34:58.110000000,3491.0,3511.0,3484.0,3491.0,423,3492.0,732,432210,15104068690.0,1456952
2020-03-11 10:34:58.610000000,3491.0,3511.0,3484.0,3491.0,304,3492.0,732,432213,15104173420.0,1456949
2020-03-11 10:34:59.111000000,3491.0,3511.0,3484.0,3491.0,290,3492.0,732,432219,15104382890.0,1456946
2020-03-11 10:34:59.581000000,3491.0,3511.0,3484.0,3491.0,259,3492.0,739,432252,15105534940.0,1456946
2020-03-11 10:35:00.110000000,3491.0,3511.0,3484.0,3491.0,256,3492.0,739,432253,15105569850.0,1456945
2020-03-11 10:35:00.591000000,3492.0,3511.0,3484.0,3491.0,262,3492.0,743,432259,15105779330.0,1456946
2020-03-11 10:35:01.109000000,3491.0,3511.0,3484.0,3491.0,86,3492.0,742,432438,15112028240.0,1456974
2020-03-11 10:35:01.610000000,3491.0,3511.0,3484.0,3491.0,67,3492.0,768,432524,15115030500.0,1456987
2020-03-11 10:35:02.067000000,3491.0,3511.0,3484.0,3491.0,10,3492.0,780,432585,15117160020.0,1456985
2020-03-11 10:35:02.601000000,3490.0,3511.0,3484.0,3490.0,1609,3491.0,8,432613,15118137490.0,1457012
2020-03-11 10:35:03.093000000,3491.0,3511.0,3484.0,3490.0,1616,3491.0,66,432667,15120022660.0,1457007
2020-03-11 10:35:03.577000000,3490.0,3511.0,3484.0,3490.0,1626,3491.0,4,432740,15122571080.0,1456999
2020-03-11 10:35:04.091000000,3491.0,3511.0,3484.0,3491.0,21,3492.0,785,432751,15122955090.0,1456996
2020-03-11 10:35:04.588000000,3491.0,3511.0,3484.0,3491.0,26,3492.0,786,432751,15122955090.0,1456996
2020-03-11 10:35:05.106000000,3492.0,3511.0,3484.0,3490.0,1623,3492.0,771,432804,15124805470.0,1457033
2020-03-11 10:35:05.602000000,3490.0,3511.0,3484.0,3490.0,1575,3491.0,1,432856,15126620270.0,1457033
2020-03-11 10:35:06.093000000,3491.0,3511.0,3484.0,3490.0,1577,3491.0,84,432859,15126725000.0,1457035
2020-03-11 10:35:06.588000000,3491.0,3511.0,3484.0,3490.0,1472,3491.0,94,432960,15130249910.0,1457078
2020-03-11 10:35:07.088000000,3491.0,3511.0,3484.0,3490.0,1462,3491.0,202,432964,15130389540.0,1457082
2020-03-11 10:35:07.603000000,3490.0,3511.0,3484.0,3490.0,1451,3491.0,225,432965,15130424440.0,1457083
2020-03-11 10:35:08.083000000,3491.0,3511.0,3484.0,3490.0,1451,3491.0,242,432971,15130633900.0,1457084
2020-03-11 10:35:08.562000000,3490.0,3511.0,3484.0,3490.0,1455,3491.0,242,432975,15130773510.0,1457086
2020-03-11 10:35:09.067000000,3490.0,3511.0,3484.0,3490.0,1255,3491.0,226,433176,15137788420.0,1457060
2020-03-11 10:35:09.604000000,3491.0,3511.0,3484.0,3490.0,1212,3491.0,111,433329,15143129640.0,1457007
2020-03-11 10:35:10.082000000,3491.0,3511.0,3484.0,3490.0,1252,3491.0,181,433341,15143548540.0,1457010
2020-03-11 10:35:10.557000000,3490.0,3511.0,3484.0,3490.0,1214,3491.0,186,433354,15144002250.0,1457010
2020-03-11 10:35:11.081000000,3490.0,3511.0,3484.0,3490.0,1208,3491.0,190,433359,15144176750.0,1457015
2020-03-11 10:35:11.585000000,3491.0,3511.0,3484.0,3490.0,1206,3491.0,146,433362,15144281460.0,1457016
2020-03-11 10:35:12.107000000,3490.0,3511.0,3484.0,3490.0,1215,3491.0,161,433365,15144386170.0,1457019
2020-03-11 10:35:12.610000000,3490.0,3511.0,3484.0,3490.0,1211,3491.0,160,433373,15144665390.0,1457027
2020-03-11 10:35:13.099000000,3490.0,3511.0,3484.0,3490.0,1199,3491.0,166,433381,15144944590.0,1457035
2020-03-11 10:35:13.609000000,3490.0,3511.0,3484.0,3490.0,1195,3491.0,168,433389,15145223830.0,1457040
2020-03-11 10:35:14.101000000,3490.0,3511.0,3484.0,3490.0,1203,3491.0,177,433396,15145468130.0,1457040
2020-03-11 10:35:14.599000000,3491.0,3511.0,3484.0,3490.0,1098,3491.0,143,433555,15151017750.0,1456955
2020-03-11 10:35:15.089000000,3490.0,3511.0,3484.0,3490.0,1082,3491.0,268,433564,15151331870.0,1456960
2020-03-11 10:35:15.593000000,3491.0,3511.0,3484.0,3490.0,1062,3491.0,305,433589,15152204610.0,1456966
2020-03-11 10:35:16.111000000,3491.0,3511.0,3484.0,3490.0,1066,3491.0,295,433595,15152414060.0,1456972
2020-03-11 10:35:16.608000000,3491.0,3511.0,3484.0,3490.0,1079,3491.0,359,433596,15152448970.0,1456973
2020-03-11 10:35:17.103000000,3490.0,3511.0,3484.0,3490.0,1092,3491.0,302,433612,15153007420.0,1456978
2020-03-11 10:35:17.539000000,3491.0,3511.0,3484.0,3490.0,997,3491.0,275,433733,15157230520.0,1457097
2020-03-11 10:35:18.107000000,3490.0,3511.0,3484.0,3490.0,978,3491.0,275,433753,15157928520.0,1457104
2020-03-11 10:35:18.593000000,3490.0,3511.0,3484.0,3490.0,967,3491.0,377,433765,15158347320.0,1457098
2020-03-11 10:35:19.106000000,3490.0,3511.0,3484.0,3490.0,963,3491.0,380,433770,15158521830.0,1457100
2020-03-11 10:35:19.605000000,3490.0,3511.0,3484.0,3490.0,959,3491.0,376,433778,15158801070.0,1457103
2020-03-11 10:35:20.050000000,3490.0,3511.0,3484.0,3490.0,867,3491.0,399,433870,15162011870.0,1457088
2020-03-11 10:35:20.604000000,3490.0,3511.0,3484.0,3490.0,881,3491.0,440,433880,15162360870.0,1457089
2020-03-11 10:35:21.058000000,3491.0,3511.0,3484.0,3490.0,880,3491.0,441,433883,15162465580.0,1457090
2020-03-11 10:35:21.611000000,3491.0,3511.0,3484.0,3490.0,874,3491.0,405,433910,15163408090.0,1457109
2020-03-11 10:35:22.104000000,3490.0,3511.0,3484.0,3490.0,912,3491.0,361,433922,15163826950.0,1457109
2020-03-11 10:35:22.597000000,3490.0,3511.0,3484.0,3490.0,910,3491.0,363,433924,15163896750.0,1457110
2020-03-11 10:35:23.089000000,3490.0,3511.0,3484.0,3490.0,805,3491.0,364,434030,15167596150.0,1457127
2020-03-11 10:35:23.588000000,3490.0,3511.0,3484.0,3490.0,754,3491.0,381,434038,15167875350.0,1457127
2020-03-11 10:35:24.087000000,3490.0,3511.0,3484.0,3490.0,751,3491.0,380,434040,15167945150.0,1457127
2020-03-11 10:35:24.588000000,3490.0,3511.0,3484.0,3490.0,750,3491.0,384,434042,15168014950.0,1457125
2020-03-11 10:35:25.110000000,3490.0,3511.0,3484.0,3490.0,751,3491.0,385,434043,15168049850.0,1457125
2020-03-11 10:35:25.588000000,3490.0,3511.0,3484.0,3490.0,476,3491.0,384,434321,15177752070.0,1456971
2020-03-11 10:35:26.094000000,3490.0,3511.0,3484.0,3490.0,462,3491.0,406,434324,15177856770.0,1456971
2020-03-11 10:35:26.581000000,3490.0,3511.0,3484.0,3490.0,331,3491.0,406,434459,15182568270.0,1457039
2020-03-11 10:35:27.098000000,3490.0,3511.0,3484.0,3490.0,305,3491.0,385,434488,15183580610.0,1457055
2020-03-11 10:35:27.610000000,3491.0,3511.0,3484.0,3491.0,142,3492.0,766,434874,15197055860.0,1457362
2020-03-11 10:35:28.103000000,3491.0,3511.0,3484.0,3491.0,119,3492.0,759,434900,15197963520.0,1457381
2020-03-11 10:35:28.603000000,3491.0,3511.0,3484.0,3491.0,82,3492.0,745,434954,15199848730.0,1457410
2020-03-11 10:35:29.098000000,3490.0,3511.0,3484.0,3490.0,277,3491.0,10,435106,15205154450.0,1457501
2020-03-11 10:35:29.604000000,3491.0,3511.0,3484.0,3490.0,457,3491.0,18,435109,15205259170.0,1457502
2020-03-11 10:35:30.101000000,3491.0,3511.0,3484.0,3491.0,26,3492.0,734,435133,15206097010.0,1457502
2020-03-11 10:35:30.598000000,3491.0,3511.0,3484.0,3491.0,122,3492.0,734,435136,15206201740.0,1457499
2020-03-11 10:35:31.095000000,3491.0,3511.0,3484.0,3491.0,223,3492.0,726,435137,15206236650.0,1457498
2020-03-11 10:35:31.611000000,3491.0,3511.0,3484.0,3491.0,235,3492.0,718,435149,15206655570.0,1457498
2020-03-11 10:35:32.100000000,3491.0,3511.0,3484.0,3491.0,223,3492.0,714,435163,15207144320.0,1457499
2020-03-11 10:35:32.597000000,3491.0,3511.0,3484.0,3491.0,225,3492.0,714,435169,15207353780.0,1457499
2020-03-11 10:35:33.099000000,3491.0,3511.0,3484.0,3491.0,132,3492.0,714,435269,15210844780.0,1457499
2020-03-11 10:35:33.613000000,3491.0,3511.0,3484.0,3491.0,84,3492.0,718,435276,15211089160.0,1457499
2020-03-11 10:35:34.088000000,3491.0,3511.0,3484.0,3491.0,56,3492.0,736,435315,15212450650.0,1457519
2020-03-11 10:35:34.577000000,3491.0,3511.0,3484.0,3490.0,480,3491.0,12,435338,15213253580.0,1457530
2020-03-11 10:35:35.081000000,3491.0,3511.0,3484.0,3490.0,480,3492.0,756,435379,15214684890.0,1457512
2020-03-11 10:35:35.545000000,3491.0,3511.0,3484.0,3490.0,480,3491.0,13,435379,15214684890.0,1457512
2020-03-11 10:35:36.101000000,3491.0,3511.0,3484.0,3490.0,480,3491.0,54,435390,15215068900.0,1457523
2020-03-11 10:35:36.575000000,3490.0,3511.0,3484.0,3490.0,471,3491.0,89,435395,15215243400.0,1457519
2020-03-11 10:35:37.107000000,3491.0,3511.0,3484.0,3490.0,424,3491.0,262,435396,15215278310.0,1457520
2020-03-11 10:35:37.606000000,3491.0,3511.0,3484.0,3490.0,387,3491.0,283,435400,15215417950.0,1457522
2020-03-11 10:35:38.106000000,3491.0,3511.0,3484.0,3490.0,387,3491.0,245,435403,15215522680.0,1457525
2020-03-11 10:35:38.597000000,3491.0,3511.0,3484.0,3490.0,415,3491.0,230,435403,15215522680.0,1457525
2020-03-11 10:35:39.111000000,3490.0,3511.0,3484.0,3490.0,419,3491.0,142,435407,15215662310.0,1457528
2020-03-11 10:35:39.592000000,3491.0,3511.0,3484.0,3490.0,421,3491.0,118,435417,15216011410.0,1457538
2020-03-11 10:35:40.096000000,3491.0,3511.0,3484.0,3490.0,412,3491.0,81,435442,15216884120.0,1457554
2020-03-11 10:35:40.592000000,3491.0,3511.0,3484.0,3490.0,422,3491.0,76,435455,15217337950.0,1457552
2020-03-11 10:35:41.090000000,3491.0,3511.0,3484.0,3490.0,422,3491.0,76,435457,15217407770.0,1457552
2020-03-11 10:35:41.608000000,3490.0,3511.0,3484.0,3490.0,482,3491.0,77,435458,15217442670.0,1457552
2020-03-11 10:35:42.065000000,3490.0,3511.0,3484.0,3490.0,482,3491.0,78,435458,15217442670.0,1457552
2020-03-11 10:35:42.606000000,3491.0,3511.0,3484.0,3491.0,31,3492.0,774,435545,15220479830.0,1457527
2020-03-11 10:35:43.071000000,3492.0,3511.0,3484.0,3491.0,34,3492.0,771,435548,15220584570.0,1457527
2020-03-11 10:35:43.595000000,3491.0,3511.0,3484.0,3491.0,140,3492.0,774,435555,15220828940.0,1457520
2020-03-11 10:35:44.086000000,3491.0,3511.0,3484.0,3491.0,330,3492.0,767,435562,15221073310.0,1457520
2020-03-11 10:35:44.558000000,3491.0,3511.0,3484.0,3491.0,340,3492.0,715,435578,15221631870.0,1457523
2020-03-11 10:35:45.088000000,3491.0,3511.0,3484.0,3491.0,337,3492.0,717,435581,15221736600.0,1457526
2020-03-11 10:35:45.601000000,3491.0,3511.0,3484.0,3491.0,360,3492.0,517,435788,15228964970.0,1457574
2020-03-11 10:35:46.079000000,3491.0,3511.0,3484.0,3491.0,391,3492.0,520,435798,15229314070.0,1457574
2020-03-11 10:35:46.594000000,3491.0,3511.0,3484.0,3491.0,461,3492.0,519,435798,15229314070.0,1457574
2020-03-11 10:35:47.090000000,3491.0,3511.0,3484.0,3491.0,370,3492.0,526,435902,15232944750.0,1457574
2020-03-11 10:35:47.613000000,3491.0,3511.0,3484.0,3491.0,327,3492.0,529,435918,15233503360.0,1457573
2020-03-11 10:35:48.089000000,3491.0,3511.0,3484.0,3491.0,262,3492.0,530,435920,15233573180.0,1457573
2020-03-11 10:35:48.595000000,3491.0,3511.0,3484.0,3491.0,345,3492.0,531,435920,15233573180.0,1457573
2020-03-11 10:35:49.083000000,3491.0,3511.0,3484.0,3491.0,476,3492.0,393,436065,15238636510.0,1457578
2020-03-11 10:35:49.609000000,3492.0,3511.0,3484.0,3492.0,899,3493.0,569,436463,15252534670.0,1457400
2020-03-11 10:35:50.110000000,3492.0,3511.0,3484.0,3492.0,978,3493.0,340,436473,15252883870.0,1457400
2020-03-11 10:35:50.577000000,3492.0,3511.0,3484.0,3492.0,1063,3493.0,307,436478,15253058500.0,1457403
2020-03-11 10:35:51.113000000,3492.0,3511.0,3484.0,3492.0,972,3493.0,307,436492,15253547380.0,1457389
2020-03-11 10:35:51.580000000,3492.0,3511.0,3484.0,3492.0,795,3493.0,353,436494,15253617230.0,1457389
2020-03-11 10:35:52.108000000,3492.0,3511.0,3484.0,3492.0,777,3493.0,359,436506,15254036290.0,1457378
2020-03-11 10:35:52.603000000,3492.0,3511.0,3484.0,3492.0,782,3493.0,312,436517,15254420420.0,1457378
2020-03-11 10:35:53.109000000,3493.0,3511.0,3484.0,3492.0,783,3493.0,303,436518,15254455350.0,1457377
2020-03-11 10:35:53.558000000,3493.0,3511.0,3484.0,3492.0,782,3493.0,293,436530,15254874500.0,1457366
2020-03-11 10:35:54.081000000,3493.0,3511.0,3484.0,3492.0,772,3493.0,284,436548,15255503140.0,1457353
2020-03-11 10:35:54.549000000,3493.0,3511.0,3484.0,3492.0,774,3493.0,277,436555,15255747650.0,1457353
2020-03-11 10:35:55.108000000,3492.0,3511.0,3484.0,3492.0,773,3493.0,277,436556,15255782570.0,1457354
2020-03-11 10:35:55.500000000,3492.0,3511.0,3484.0,3492.0,772,3493.0,277,436557,15255817490.0,1457355
2020-03-11 10:35:56.060000000,3492.0,3511.0,3484.0,3492.0,771,3493.0,278,436559,15255887340.0,1457356
2020-03-11 10:35:56.566000000,3492.0,3511.0,3484.0,3492.0,721,3493.0,280,436609,15257633340.0,1457406
2020-03-11 10:35:57.106000000,3492.0,3511.0,3484.0,3492.0,711,3493.0,281,436614,15257807940.0,1457411
2020-03-11 10:35:57.607000000,3492.0,3511.0,3484.0,3492.0,712,3493.0,284,436614,15257807940.0,1457411
2020-03-11 10:35:58.108000000,3493.0,3511.0,3484.0,3492.0,722,3493.0,283,436615,15257842870.0,1457411
2020-03-11 10:35:58.578000000,3493.0,3511.0,3484.0,3492.0,722,3493.0,277,436623,15258122310.0,1457411
2020-03-11 10:35:59.082000000,3492.0,3511.0,3484.0,3492.0,720,3493.0,277,436625,15258192150.0,1457411
2020-03-11 10:35:59.547000000,3493.0,3511.0,3484.0,3492.0,720,3493.0,50,436852,15266121260.0,1457577
2020-03-11 10:36:00.113000000,3493.0,3511.0,3484.0,3493.0,124,3494.0,1008,436902,15267867760.0,1457585
2020-03-11 10:36:00.605000000,3493.0,3511.0,3484.0,3493.0,184,3494.0,1007,436960,15269893750.0,1457586
2020-03-11 10:36:01.101000000,3493.0,3511.0,3484.0,3493.0,188,3494.0,998,436962,15269963610.0,1457586
2020-03-11 10:36:01.612000000,3493.0,3511.0,3484.0,3493.0,188,3494.0,998,436962,15269963610.0,1457586
2020-03-11 10:36:02.103000000,3494.0,3511.0,3484.0,3493.0,242,3494.0,991,436969,15270208180.0,1457589
2020-03-11 10:36:02.609000000,3493.0,3511.0,3484.0,3493.0,222,3494.0,991,436996,15271151340.0,1457564
2020-03-11 10:36:03.109000000,3493.0,3511.0,3484.0,3493.0,219,3494.0,973,437017,15271885050.0,1457564
